transaction_id,customer_id,customer_name,account_number,account_type,transaction_type,transaction_amount,transaction_date,branch_code,ifsc_code,customer_age,customer_gender,credit_score,employment_status,monthly_income,loan_account,payment_status,loan_amount,loan_tenure_months,emi_amount
467c1ebe-81a2-4789-8a3b-3c2d88ecd9f8,1c5dc3a3-a9b0-45a6-bbd7-c4e7bb347ca9,Dr. Andre Gay,CJSH56795837135895,Loan,Transfer,36235.89,2024-09-11,BR004,WGOHGBPVLNQ,67,Male,602.0,Salaried,134876.04,True,Prepaid,293393.99,179,29451.66
81567a1e-137e-4319-9e93-58ea4153940c,c5154dc3-7996-46e1-8971-91d0f21a202a,Kelsey Landry,HRJG69533435912654,Current,Withdrawal,446682.14,2023-11-13,BR004,AYHJGBJYJ76,25,Other,634.0,Retired,498597.14,False,Late,0.0,0,0.0
c2b35db6-329d-4905-a281-21d7ce00b18b,8ea27289-ba2b-4343-9e8b-f88b28cd2093,Joshua Graham,SJPT19112793610257,Loan,Payment,305754.26,2023-09-29,BR004,QXXRGBLXM42,28,Female,725.0,Student,184078.29,True,On Time,1709176.86,225,42174.29
2d9d34ef-7fb5-40d1-af2b-cd6d51e482d4,becd0439-d8dc-49a0-bbc7-635c0fd8a322,Martin Ray,WXVS70515196488702,Loan,Loan EMI,57945.08,2025-02-23,BR005,GHLPGBH61MW,46,Male,685.0,Retired,199359.84,False,Prepaid,0.0,0,0.0
8421c23e-c85a-4380-8be2-e1b3c545f6c0,217ae96f-e50c-4b5f-ab5e-e57368b377f1,Melissa Gibson,VHKW59043793099776,Current,Payment,255514.2,2023-09-27,BR002,EDCZGB4KC9L,22,Male,568.0,Salaried,69832.04,False,On Time,0.0,0,0.0
f293a487-e735-422b-857c-410d430963bc,45209535-caaa-42d1-bf45-deaeb654a046,Lisa Moore,BHJQ70510158264925,Fixed Deposit,Withdrawal,248677.43,2024-02-04,BR005,MSMBGB8U6FI,64,Male,644.0,Retired,343296.97,True,Prepaid,465588.62,111,10654.76
ff0a4c17-2d3c-4786-a395-8927884903da,72e3490c-b7e4-45e4-bb1a-96d96a19cba6,Leah Diaz,QHSO92291792915736,Current,Payment,30294.89,2024-02-05,BR004,WUZFGBDQEUI,64,Female,686.0,Student,129297.94,False,Prepaid,0.0,0,0.0
3f1c9097-a59d-40ae-bc7d-e68eb8ba9b20,add4ab11-ea23-4533-8574-bfc5283ad174,David Blair,ZPSS81284241789956,Fixed Deposit,Loan EMI,303469.17,2023-10-20,BR003,CFKFGB975C1,24,Female,761.0,Unemployed,318145.12,False,Default,0.0,0,0.0
0ae02869-cdd4-4277-828d-b9df6d41d5e3,301bfbe8-e570-4a03-9984-8ff627658ea0,Eric Schneider,ETUX29702499384115,Fixed Deposit,Withdrawal,404182.37,2023-11-20,BR002,DEEVGBYN3P0,70,Male,633.0,Student,119347.29,False,Prepaid,0.0,0,0.0
55edb09d-5448-4b43-a293-e607f7df680a,e207acc8-a5a6-4622-9731-4fe60adb1f73,Carl Kennedy,KDSB46426879919315,Fixed Deposit,Payment,374529.13,2025-04-11,BR001,JRLQGBC8SH1,35,Other,591.0,Self-Employed,200057.41,True,Prepaid,560503.32,10,36330.76
4686fc82-6b70-4e93-bc18-30594b24d9c0,e9c3e66d-f7b5-43df-936a-a9b55b74d8ba,Dale Collier,THAJ85778964019553,Current,Deposit,101564.41,2023-07-28,BR005,RPUZGB6XU0P,45,Other,666.0,Student,429769.33,True,On Time,641988.47,223,24312.61
c8061cab-8cb8-420f-bae5-20b104848eae,a261ba9e-cf09-4b0d-8cf9-3eb7a2b88cec,Christopher Wright,GFUS91624257642215,Current,Transfer,431160.04,2024-08-19,BR002,LKDBGBF0WI3,29,Female,648.0,Self-Employed,372063.9,True,Prepaid,757205.88,31,38137.27
5fdb8cfe-e168-407f-a46b-3b175a045add,a8eef62f-f047-4bd8-894e-a8ddc66a6ceb,Daniel Shaffer,LAKG18630205046306,Savings,Withdrawal,171336.83,2024-09-11,BR003,MXQNGB85QRB,29,Other,673.0,Retired,85749.54,False,Prepaid,0.0,0,0.0
05a02d90-2a92-4749-a607-691024ac1999,e4faee91-1eee-4eed-bccb-d5e21301b753,Joseph Bonilla,HCDX38693194754779,Fixed Deposit,Deposit,473259.54,2024-03-04,BR002,QIGBGBHWPFU,53,Male,685.0,Self-Employed,307777.0,False,On Time,0.0,0,0.0
a8370e35-2081-4c2e-b0d2-7c2d083f354b,ec28b804-ca32-4fa2-8314-81c30f40f64e,Andrew Reynolds,AZYY92767392094871,Current,Loan EMI,35966.81,2025-04-13,BR005,BBSFGB1GNRI,46,Female,666.0,Retired,318033.92,False,Prepaid,0.0,0,0.0
2c5251b3-8865-4c87-a112-372a3072b173,ec567672-3fae-47ed-9d3b-a734f48e92bc,Tammy Kirk,MYTA32027482493725,Savings,Transfer,243155.72,2024-01-29,BR004,KHQAGB5AERE,28,Female,676.0,Self-Employed,54378.55,True,On Time,1904453.08,37,39051.36
2ecacd0d-26a1-41a9-a687-5f06591d0082,f9e32925-8556-4453-8bf2-c133abe4bbcd,Alexander Rice,XXVD12804095941882,Fixed Deposit,Withdrawal,298602.48,2025-02-24,BR001,VQLTGB1K20S,70,Other,732.0,Student,238244.77,True,On Time,244792.24,156,38148.2
c58e3ecf-5c40-4398-83fa-dbc885ad0231,f54501a0-84d9-4e5c-bb8f-28fd8eb93afc,Amanda Shelton,AJFE44486705385300,Current,Transfer,123900.28,2024-05-19,BR004,YDDLGBP834O,23,Female,635.0,Salaried,137727.51,True,On Time,1607280.75,182,16070.52
875f087d-90c0-4906-bbac-ac45b2114e68,c1daaa1c-a8b7-47c0-9c14-06c264706240,Joseph Kramer,HIZP16845335617289,Current,Withdrawal,385712.96,2024-06-12,BR004,KRVLGB6T0IL,38,Other,589.0,Retired,238893.77,False,On Time,0.0,0,0.0
a1067eb9-8e21-4fce-8dcf-9f020d4adc36,37a604a2-d4e6-4649-9442-b448844ebba3,Richard Bowman,WKFK95355594799969,Current,Withdrawal,313485.15,2025-05-14,BR005,ENPTGB4AD8L,27,Other,666.0,Self-Employed,390764.79,True,Default,786217.99,124,11764.39
d251cbcf-ab1d-44d5-97f4-929d4467205a,7f011ed4-511a-45bf-91e1-a1ee402999ab,Cody Johnson,PRNS17245455527404,Loan,Payment,9152.91,2024-11-30,BR004,ABWGGBN74GW,49,Male,586.0,Salaried,87547.18,True,Default,1432217.42,195,40878.14
b703a503-744c-4c4a-9599-b52b688f1b54,0fb08482-b343-4ddc-8f99-b16d607324f5,Dawn Miller,QWOE20612788005954,Savings,Transfer,304223.46,2023-12-22,BR004,UXEAGB52M19,64,Other,594.0,Self-Employed,70419.06,False,Default,0.0,0,0.0
14a3f0d8-7d60-41b9-a7a9-fd827087abaa,32207b16-cf1a-4ac6-b174-dcfa3527de7c,Alicia Dorsey PhD,NHWM23535471769342,Current,Transfer,245789.97,2024-09-24,BR005,UZROGBLYXQL,50,Other,609.0,Self-Employed,141965.08,True,Default,1446591.52,114,30848.24
9ad09a5d-74c9-4098-97ba-5a26e1653805,15aa4f50-52ab-491c-970b-c63baeddb820,Susan Foster,CDYM89786960205542,Loan,Deposit,98095.0,2023-12-23,BR005,MSCPGBO2M8B,34,Female,587.0,Self-Employed,476614.97,False,On Time,0.0,0,0.0
8e3e7355-e3c4-4df5-b78b-10bf3bc16102,f69321f0-42e9-488a-9e27-ef67b10e23dc,Ian Combs,BQWH34244786806066,Savings,Loan EMI,497874.54,2024-02-03,BR003,JLTKGBAXJDB,20,Male,708.0,Student,376433.86,False,On Time,0.0,0,0.0
6bc711c5-dd3f-470a-8ba2-87924983f657,d6c993d7-46fd-4c1c-8de7-953f6e90dcfc,Linda Vaughan,GCCS32673222504406,Savings,Deposit,448591.38,2023-09-15,BR004,GPXFGBU3606,74,Male,652.0,Self-Employed,19533.37,True,On Time,675908.28,84,3463.17
acad7684-c1a7-402a-b45a-6d38b1c8c13f,1b69cf06-d052-461d-9a83-d9f247c5dc3e,Steven Butler,MTKE78378273213192,Loan,Payment,146324.6,2024-01-20,BR002,CEVJGBMRA7F,60,Other,685.0,Salaried,206492.37,True,On Time,1526014.34,71,3234.96
be9bf878-b751-416d-b078-4cbb0c25cb90,623d41c4-5e36-4fca-863e-1a3a13ad14b4,Amy Caldwell,WQXH68920166375051,Savings,Withdrawal,270581.35,2023-08-22,BR001,UNIZGBLDJCS,35,Female,676.0,Self-Employed,136125.01,False,Default,0.0,0,0.0
e4dd054b-dec4-4a4d-b93c-6bdcf059a1f7,7bb6e579-8bf9-4f9c-a269-b30575314ee9,Patricia Miller,MZKH51883264882252,Loan,Payment,158319.42,2025-01-27,BR001,KZOXGB4TG0A,27,Female,640.0,Unemployed,322690.84,True,Prepaid,1090130.63,85,5926.09
26efc8c5-77fe-4fca-aa16-96c5dac5e3b2,070d31d9-6e48-43f5-a4fd-6e9d384af555,Gregory Graham,AQCF83886454775359,Fixed Deposit,Payment,387770.33,2025-01-22,BR005,JZTIGBFW2D0,70,Female,698.0,Retired,235053.3,False,Default,0.0,0,0.0
b272791d-6088-49d0-aacc-679c7c6b9e33,a0661c4c-2a0d-4ebe-a639-2652f6765ef5,Karen King,VETG79958215660038,Current,Deposit,465172.68,2024-10-21,BR005,XJKRGBMLQEX,58,Male,626.0,Student,482604.28,True,On Time,1531455.57,231,18546.42
dc082327-352d-46af-9687-9481735de592,75e17059-8ab7-4767-8594-735a130feb14,Susan Hall,AEZO66300856747019,Loan,Withdrawal,179478.42,2024-07-01,BR003,TAWXGB3CBRJ,56,Male,642.0,Unemployed,117299.44,True,On Time,1643210.18,15,22802.34
85e6a33e-eb7f-478a-8de4-ef651db750b1,094f29ad-2c61-4452-a5ce-062e3432a309,Joseph Mendez,QEES74345026934804,Savings,Loan EMI,402811.57,2024-09-09,BR004,KAMAGB7M6WZ,60,Other,615.0,Unemployed,298049.64,False,Prepaid,0.0,0,0.0
02fd4ced-5e3e-4011-b832-5141d636dc97,f18728e0-444d-49fa-aaad-16cf41dcfc7c,Penny Lee,ZJAU25759676043186,Savings,Payment,249253.93,2024-02-22,BR005,KBEVGBX3C6B,25,Other,720.0,Salaried,353102.91,False,On Time,0.0,0,0.0
423b53bf-196a-42a3-a49e-2a16efcf809f,0e4fb7d5-65f1-483b-a9b0-aac4aaf5d811,Allison Rodriguez,RNCV62808559477668,Fixed Deposit,Loan EMI,198349.62,2024-05-21,BR005,WFQCGBLYXS5,51,Female,645.0,Salaried,414526.6,True,Prepaid,1637707.56,65,32761.88
35d3d8c8-f95f-46db-90dc-79a92f21d2a7,032d6faa-d5c7-4f16-acc1-1d28c78d7e8c,Christy Anderson,CRDP84860897144831,Fixed Deposit,Withdrawal,469217.08,2024-07-14,BR001,OIXTGB3NEQA,54,Other,680.0,Student,209415.8,True,On Time,506545.0,13,13781.97
da002c9c-a45b-4996-ade9-3559a8681fc2,8720b4c4-3ede-4571-938f-1d1a8d8f5e76,Michael Owens,XJXI57697006796562,Fixed Deposit,Withdrawal,255251.3,2023-09-22,BR004,LKWSGBRN99Z,58,Female,621.0,Student,346591.73,False,Prepaid,0.0,0,0.0
0301b805-846f-4b97-9cb2-17e285c1870e,5f8863cf-6306-4a61-9da1-74aec8f43825,Gabriel Hurley,JDRU05785371210645,Fixed Deposit,Deposit,233758.51,2023-12-07,BR003,KVEGGB620Q9,50,Male,692.0,Retired,158568.72,True,Late,413741.15,53,45967.77
9a5221ae-bcb7-405d-8a1e-cbe0d312b3db,396928d8-3a55-4d8c-898f-b53956906111,Bianca Wallace,FCIH34738009721107,Fixed Deposit,Transfer,336249.96,2025-02-26,BR005,TOWJGBZVIVE,66,Other,689.0,Self-Employed,223383.29,True,Late,231445.77,86,16480.98
6bc220ab-4e9f-4c39-8de0-098711d01480,c68c6cf7-42df-4263-a33b-58c55a4514ca,Charles Jacobs,LRCM22983283868383,Current,Deposit,130690.98,2024-08-13,BR005,YKFEGBLNACB,27,Female,569.0,Student,448857.29,True,Late,1170358.87,46,1836.21
3c0af45b-98e5-44b1-90e0-38568163920a,54ae0c3e-bcee-4db1-8428-377e86f4e70c,Phyllis Owen,GCYX91051075770738,Loan,Loan EMI,162463.96,2023-12-24,BR005,QDZDGBW2ZV5,57,Male,650.0,Student,475454.73,False,Late,0.0,0,0.0
da7c5ed8-013f-4ebe-92e1-82710850e09d,901e6d9a-bfc3-42bd-9c9a-4a98bfd71320,Robert Robertson,AYVP61101351866578,Fixed Deposit,Deposit,466029.71,2024-04-26,BR001,WJJWGBR7SKD,35,Female,656.0,Self-Employed,362220.5,True,On Time,119145.1,128,46253.89
2792b3dc-9345-4f12-b8eb-78f1928b8dcb,38c5ae84-f878-4340-b5c4-d885447e9b8a,Maria Powell,DCXX63543444421259,Fixed Deposit,Withdrawal,339297.07,2024-06-08,BR005,RQZOGB8TDM4,42,Other,635.0,Retired,193432.43,True,On Time,1661678.19,13,3496.38
74cd356b-979f-4bbf-a308-b73966f302f0,64ea8db3-88d6-4d36-84eb-d651adeb4718,Paula Mitchell,XLUS86996407451174,Current,Payment,413335.91,2025-02-02,BR005,DJHEGBB0U8C,59,Female,719.0,Salaried,411828.32,True,On Time,1037618.86,98,1242.87
a850666f-d48d-4b9c-b081-b5797ddd8855,2e3d4840-c8e6-4c06-86f7-98d45341aee6,Patrick Stone,SOBK56607038350626,Loan,Transfer,135628.77,2024-02-02,BR001,TXHEGB2EIOT,58,Male,589.0,Retired,22674.87,False,Late,0.0,0,0.0
c033e4cb-995b-4ce7-87c6-b8055819b488,f961ce3c-e82a-490b-b42a-f7e52328dc26,Anthony Adams,IKCP64253061403873,Fixed Deposit,Withdrawal,271940.72,2023-12-06,BR005,DKAUGB2ULHQ,53,Other,628.0,Self-Employed,60345.5,False,Prepaid,0.0,0,0.0
568e9c80-1794-4092-9a32-71e69d1ef3c0,ecc6ec25-dc09-4690-ae61-7e693d0530a3,Julie Harris,TUFX37524351537840,Loan,Payment,485700.99,2025-03-04,BR004,QCYXGBT2FY4,19,Male,608.0,Salaried,334073.13,True,Prepaid,1756809.27,170,45814.53
4788422f-afdf-483b-a19b-a502232079df,96bb010d-2221-443e-aa78-48eff4b99330,Mary Wiley,KOKO72570136458935,Loan,Loan EMI,159420.08,2024-06-30,BR004,ZTQGGBS863N,36,Other,701.0,Salaried,152711.8,False,Late,0.0,0,0.0
13557ece-1b1d-488a-84ed-70958cf2385f,a6dc4409-2350-4483-aae9-36daa95484b9,Elizabeth Wolfe,NWTN16904394668453,Current,Loan EMI,80322.19,2023-11-30,BR001,EHIHGBAILA4,27,Female,599.0,Salaried,476179.25,False,On Time,0.0,0,0.0
9c3be6b6-da83-4ee0-a128-3664bb3d1990,6b971630-a584-477b-af95-9ce5825dfcd2,Michael Fox,STMQ16157506933201,Current,Loan EMI,255491.92,2023-10-26,BR004,CZAWGBF8XQH,66,Male,558.0,Retired,223669.7,True,Late,393249.15,132,4363.57
735f6fbb-eb04-46a3-800b-a0ab11a30a29,81f7c1d6-fb4f-47f3-b731-391f44011881,Laura Wood,GOFP24712302212263,Fixed Deposit,Deposit,193971.76,2023-08-12,BR003,EWRMGBFJ231,20,Male,672.0,Self-Employed,220388.76,True,Default,642513.64,93,13771.21
7803700b-009f-46e2-9871-b595363bae91,2076ef51-82d3-45f7-9839-8d2368e0c1f9,Kristina Lucas,LNRL86301093121061,Savings,Loan EMI,79872.66,2024-11-04,BR005,INJDGBMTL91,70,Female,643.0,Retired,342258.96,False,Prepaid,0.0,0,0.0
819225ff-de64-4e3e-a704-d6b69d036df7,a6ab131d-9f5e-47f8-9947-f2af44949f7d,Jessica Morrison,BJKF77827526799624,Current,Loan EMI,444286.84,2024-06-11,BR003,VCOQGBQLTA8,36,Male,702.0,Retired,386108.6,True,Late,1497735.19,149,12328.64
5db17765-af21-42c2-9bb2-0bd7faa7de45,88f64ca6-9dc2-4462-9430-a6c8b2aa4853,Robert Chavez,UXEP91015397544044,Loan,Deposit,495362.88,2023-10-01,BR004,GVSUGBE3T43,68,Male,691.0,Unemployed,243023.78,True,Late,349604.08,31,7517.64
ebe8c8fd-94d2-4ef6-a1a2-f7823618bda3,e2573292-51d4-4a34-8f11-f6fbc7156f4b,Ashley Jimenez,SHFX60899190099267,Loan,Payment,284334.23,2024-07-19,BR001,WEEHGBR1970,43,Male,648.0,Student,114860.44,True,Late,405344.19,164,42995.68
8b2feaf1-9738-4450-97be-2b4bf42dc2f9,9c444c13-ccdc-4512-9fbe-260a09588043,Julia Malone,RCDM86299544696019,Fixed Deposit,Withdrawal,387360.92,2025-04-11,BR001,EVNEGBM0H95,71,Male,578.0,Retired,388921.23,True,Late,1763981.21,160,6772.24
b2d5734a-f4be-4f29-a38a-d684f79203f2,638aecae-9e33-4e17-8dfd-7e3062f25737,John Norman,BHWP12031826766496,Fixed Deposit,Transfer,429533.28,2023-06-21,BR003,UTTJGB7G33W,68,Female,590.0,Unemployed,166972.12,False,On Time,0.0,0,0.0
c2f0e294-4690-451d-b8bf-7c187d5450fa,e0e790da-eb51-4a91-b9e4-22b46e22e2fd,Scott Walker,YIUP34295589976803,Fixed Deposit,Loan EMI,350520.9,2024-05-09,BR004,LGANGBKOKSX,68,Male,561.0,Self-Employed,95804.28,False,Prepaid,0.0,0,0.0
0c764886-4e47-47a8-bb69-ab9d7485891c,bd34c262-69c7-4525-aa21-fc5db174697f,William Vasquez,FSXC26548145758774,Loan,Loan EMI,22173.61,2024-01-26,BR005,KXYEGBUB7KK,64,Male,643.0,Unemployed,319503.69,True,Default,321742.75,20,32131.1
cc8d77cb-cf67-4733-a442-255c89dce4ab,d9ddad46-d92e-4a1f-b443-a7f7603f37dd,Cheyenne Horn,IUUX41322698829318,Current,Loan EMI,78901.35,2024-06-30,BR004,DIAEGBWZH4B,42,Male,617.0,Retired,54322.3,True,On Time,828011.79,63,35826.57
f40b4821-d684-4dce-8e85-df10d8124d31,609be9ef-fc6c-492c-81ea-3e75f10059e3,Dr. Rodney Greer,VSEM62619608415933,Savings,Deposit,35587.5,2025-01-08,BR004,BXEIGB9KZGH,67,Other,641.0,Self-Employed,485962.81,False,Late,0.0,0,0.0
19f3245b-10fb-42d6-8db2-7a3857b7961e,5d2bb1d1-0798-48b8-b87a-ccf269501dc1,Eddie Fuentes,NYSK56983604245917,Current,Deposit,5038.82,2024-05-16,BR001,YJCJGBRZF3K,34,Other,659.0,Unemployed,319874.66,True,Late,68878.12,84,27504.66
126d8598-56eb-4d6a-ad23-9913791a519a,3ddbfd86-4f7c-4f7a-85d3-cbf7026a9368,Casey Francis,TEYS11120526424893,Savings,Deposit,153067.6,2024-04-19,BR002,GFQTGBA1HEF,27,Female,745.0,Retired,493088.81,True,Late,604819.77,220,20277.47
b4dc6a99-976d-49f3-b989-725b4ed7dc7e,418714d4-c282-45e9-b428-91dd17e63eaf,Todd Robertson,YYJI80846365195535,Current,Transfer,196238.74,2024-09-06,BR005,GHIDGBDJHIK,73,Female,679.0,Self-Employed,176057.78,True,Late,790187.34,30,18582.85
4aadcf4f-e950-4cbe-8852-6bcc364a7012,aec3bc2e-8285-40ee-997d-946b3d7b9433,Michael Hogan,SAQD80198825622434,Fixed Deposit,Withdrawal,120590.76,2024-03-27,BR005,TAAWGBXH8Q1,63,Female,654.0,Self-Employed,485890.53,False,Prepaid,0.0,0,0.0
d670ffba-efcd-4f3e-b969-e108d5fcbe7d,42433db8-56de-4295-8fde-0f9030661617,Zachary Hughes,TUDL84526270041683,Loan,Loan EMI,32395.86,2025-02-08,BR001,MBYOGB55KRX,68,Male,572.0,Student,81325.5,True,Late,1154650.74,41,36466.95
a7af42b8-936d-4368-a55e-aca4747aecce,c2c4125c-3b4d-4c1d-b9c3-f631cb70785c,Lori Figueroa,CMSX60774180401390,Savings,Payment,264978.56,2023-07-06,BR004,BTINGBQZI9C,72,Other,651.0,Retired,29940.44,True,Default,797186.69,122,45366.02
20821a1d-8443-45de-9c61-3b2b14d098ee,a44c9706-3fce-4683-9d72-a9973dd5bdf7,Emily Harvey,CNZS86444076034773,Current,Loan EMI,136732.33,2023-10-22,BR001,TIRQGBXZKVK,67,Other,694.0,Student,26162.19,True,On Time,140600.24,85,48237.74
7b9fe52b-6203-4fb0-b95b-119891fcd9e1,bb88014e-2d16-4caf-908a-08c801a5a374,Jennifer Daniel,LJYB78434279388515,Loan,Loan EMI,398038.97,2024-01-06,BR004,IWPGGB5ZO6K,28,Female,670.0,Self-Employed,237786.48,True,Prepaid,1422758.79,180,15702.49
15088aad-2b3e-4ef8-9f33-3b8185b91382,cb7debdb-86e3-4785-bcb6-017786570764,Danielle Shepherd,KFEL30766750502487,Savings,Loan EMI,4125.51,2023-11-25,BR002,ICLBGBBC2WP,28,Other,598.0,Self-Employed,50672.06,True,Late,1472095.68,237,26954.03
cce22797-ae07-4800-bbbc-feaeef1b7911,d3652a34-24e2-46a5-938d-a8493e3a78f2,Patrick Robertson,ZZKF83983222499705,Savings,Loan EMI,421279.27,2023-11-13,BR002,BJEQGBJQM61,29,Female,631.0,Unemployed,260962.26,False,Default,0.0,0,0.0
3133468a-c72e-4261-8ea4-0e7bed2dbc70,3bd7c2b1-7372-4178-bca3-0bb32437efd3,Katie Winters,AXFV14375231768610,Loan,Withdrawal,477381.36,2023-07-19,BR003,ISRBGBU02HT,57,Male,654.0,Student,170475.25,True,On Time,996804.17,218,9028.6
f70ce11a-d8ae-499c-85ef-240c7dcdea1d,6fcfd36e-e006-4745-a142-d5447be66e79,Kelly Kramer,VYZY33647843322427,Fixed Deposit,Payment,358095.92,2024-04-30,BR004,BDJYGBSLD4O,65,Other,630.0,Salaried,174458.21,False,On Time,0.0,0,0.0
8a45f320-d0a9-441b-ac5a-803be58a4844,be3c1abf-ec76-4c95-b100-427a45e5f329,Jeff Coleman,MNST88127403756200,Loan,Deposit,366848.67,2023-07-03,BR001,YHNTGBT2DIH,74,Male,619.0,Retired,321448.41,False,Prepaid,0.0,0,0.0
41112f2b-7e72-46d3-ab1f-caf480cebae7,0f17da7f-a0ed-4ace-aee5-1b54bfd625df,Darrell Mejia,JTNS01807417101473,Fixed Deposit,Payment,466787.8,2023-07-18,BR001,KYCXGBPAT2Q,73,Male,543.0,Student,89918.02,True,On Time,1125135.67,176,27240.65
1563acd5-90d3-473b-ad43-6f5e26b99cbe,adc88c91-d4ff-4816-92bf-e20a1a768e0b,Lauren Petty,TOJS07080861552162,Current,Loan EMI,104614.74,2023-12-06,BR001,WASAGB869I4,25,Other,612.0,Self-Employed,385611.15,True,Late,917656.27,122,28967.94
55d87286-2d6c-4373-b325-a1198799e493,0eaf9b06-ab71-4eb7-bcba-035dc3e29b27,Rebecca Huffman,WQME49094513765444,Current,Payment,497283.33,2024-07-11,BR003,HJNFGBWZAFN,41,Female,663.0,Unemployed,295195.15,True,Late,55917.13,189,28190.8
522de8d6-2d0a-4a14-b25d-907b13b8395b,6d5bbfe7-139a-4ed6-9492-864c106f21f4,Bradley Hunt,WJEG10363300040804,Loan,Loan EMI,386763.25,2024-03-30,BR005,HBGHGBL0YKP,31,Other,694.0,Retired,458322.87,True,Default,1436439.34,86,37993.07
aa41e8b6-e95c-4d3e-b275-3ae4cb2dd16c,f58a66ef-c43e-4d31-8942-39ca6eab495a,Michelle Fletcher,AKOC21064656439528,Fixed Deposit,Payment,363312.7,2025-03-20,BR001,PKQBGB13GTA,40,Male,654.0,Retired,188771.92,True,Default,1151661.28,136,8129.6
41ccb08b-5191-4e13-b0e8-e2f611706fe9,5c7dd98b-28e0-48c6-8441-76e7851c5e4e,Jill Kelly,HAJZ27544525952934,Current,Transfer,180609.18,2024-02-23,BR002,KMZIGBJU3O9,67,Female,703.0,Unemployed,491530.35,True,On Time,1878211.08,76,31088.37
ddc8b2fb-730f-410f-adac-76e0d57ef490,52e1516e-253b-41ee-885a-74df56492dae,Karen Tyler,CAHC86893131769191,Fixed Deposit,Payment,272934.16,2024-07-21,BR001,TQMNGBQHAQF,73,Male,646.0,Self-Employed,292155.55,True,Prepaid,1208752.64,145,24004.5
2745080b-1454-4492-a6df-b85103f04dd8,0066d517-3965-45e3-8e42-73242b09c5c8,David Nguyen,MTNL68767660652026,Fixed Deposit,Deposit,326993.5,2025-01-31,BR001,AOGYGBBYHVR,70,Female,606.0,Salaried,486966.96,True,Late,1986069.38,198,44950.95
844053fe-ec81-4a61-832f-54f7f2a27ae9,d9134819-beb0-408d-8f96-23179c46a0b3,Katie Alexander,UAPM07005347045926,Fixed Deposit,Deposit,310209.4,2023-06-13,BR001,MVRHGB1B9WP,71,Other,626.0,Unemployed,23259.72,True,On Time,1714947.58,176,26461.43
736ed67c-d569-43a8-8c1e-e3dc65c86b40,a9d1453c-11a6-4c39-9986-6f636db9078a,Christopher Blackburn,JWEM32348843747620,Loan,Payment,352521.82,2023-07-19,BR005,XWIFGBOXSSL,53,Male,675.0,Salaried,366708.4,True,Prepaid,1909515.97,106,47203.81
f1d1271d-34d5-469d-bc7b-cbf549559509,b11deb95-9ecd-48e6-8893-66662ff3c107,John Hubbard,DAYX84195880629241,Fixed Deposit,Payment,41282.63,2025-02-24,BR001,TKNQGB37EWM,34,Female,637.0,Student,410144.55,False,On Time,0.0,0,0.0
25f4cd84-0dbe-4972-99db-ef50fe557b62,fc79899a-c4df-4cf5-8ed3-7a3f11a72f22,Tristan Crosby,IQHS28666097754733,Loan,Withdrawal,177888.65,2024-04-17,BR005,DJRLGBJZC3Z,62,Female,618.0,Retired,36054.91,True,Prepaid,341205.19,179,48377.84
4732862e-00f6-4789-8bd2-aa327f3900f8,79a0b60a-8730-4c12-9d94-bbced575a72d,John Alvarado,RFUQ65693020808881,Current,Payment,217056.61,2023-10-17,BR005,KFZCGBSCCFL,22,Other,572.0,Self-Employed,293695.14,True,Default,1603900.62,193,43882.74
358d57de-ccf7-40e9-b91e-140c3678e878,0d477bbe-78a9-410e-af7f-48a9398ab17b,Jordan Johnson,FTWR77731889776609,Current,Deposit,130388.59,2025-02-23,BR003,BDCFGBB7852,20,Female,605.0,Salaried,402951.72,True,Late,1583084.35,194,29628.9
a1e2db26-458e-4562-b441-2aaf13925d88,5627f5fb-258c-4030-8e6b-d88fb7537efb,Gary Mitchell,URTE84131701534002,Savings,Transfer,86396.37,2023-08-07,BR002,CWYMGBLTM9W,26,Female,630.0,Self-Employed,284908.98,False,Default,0.0,0,0.0
e168cf0d-4721-4264-b0b5-f8b5ba9d6d7b,bcdb93ee-73c3-4fa8-a5d0-ce82e8c5eb32,Alicia Cunningham,BVYP08280551855293,Savings,Deposit,69549.85,2024-10-17,BR001,DUCCGBUCOIG,37,Male,621.0,Student,41268.66,False,Late,0.0,0,0.0
8138d6c3-52f5-4c86-8b85-ae084f24e8d6,d50eded4-02ce-473e-99ff-4b04df56df23,Karen Davis,RYGB12857203425940,Current,Withdrawal,183255.06,2024-10-27,BR001,MKKNGBIM40U,67,Other,601.0,Salaried,349789.15,False,Prepaid,0.0,0,0.0
9a819819-b2d6-405d-88ab-19da0827bed1,0f84a6a2-9ed8-420f-b9e5-5e4d5abe65b8,Kayla Hernandez,WFHS68706017852008,Fixed Deposit,Payment,246771.51,2024-05-21,BR001,OAHPGBZBFGG,37,Other,728.0,Self-Employed,39692.49,True,Prepaid,263574.03,94,29450.94
56c0d1f5-f869-45ff-97d1-815ae0fca4c3,34546273-cd3b-40de-a111-5bf951d57caa,Amy Cochran,JYVB76027397723503,Fixed Deposit,Transfer,31581.92,2023-10-22,BR005,UYAJGBTVE58,68,Male,680.0,Self-Employed,410559.76,False,On Time,0.0,0,0.0
